z_m,z_cm,B_T,B_mT,beam_radius_mm,s_local,eta_design,v_design_m_s,delta_eff_MHz
2.867499999999999823e-03,2.867500000000000049e-01,-1.135713398140361478e-02,-1.135713398140361541e+01,5.953983870967741510e+00,1.056189649463765035e+00,5.136635376698882594e-01,3.027480385524466442e+02,0.000000000000000000e+00
2.959999999999999958e-03,2.959999999999999853e-01,-1.134220271339850435e-02,-1.134220271339850505e+01,5.954580645161289709e+00,1.055977955247544564e+00,5.136134619305304794e-01,3.026646757587299135e+02,0.000000000000000000e+00
3.052500000000000092e-03,3.052500000000000213e-01,-1.132726878796248143e-02,-1.132726878796248116e+01,5.955177419354838797e+00,1.055766324670392997e+00,5.135633909363055416e-01,3.025812981283050931e+02,0.000000000000000000e+00
3.144999999999999792e-03,3.145000000000000018e-01,-1.131233220276009824e-02,-1.131233220276009810e+01,5.955774193548386997e+00,1.055554757706804736e+00,5.135133246872931601e-01,3.024979056481330986e+02,0.000000000000000000e+00
3.237499999999999926e-03,3.237499999999999822e-01,-1.129739295545294057e-02,-1.129739295545294020e+01,5.956370967741936084e+00,1.055343254331286840e+00,5.134632631835729377e-01,3.024144983051583608e+02,0.000000000000000000e+00
3.330000000000000061e-03,3.330000000000000182e-01,-1.128245104369961921e-02,-1.128245104369961993e+01,5.956967741935484284e+00,1.055131814518359690e+00,5.134132064252239225e-01,3.023310760863087125e+02,0.000000000000000000e+00
3.422499999999999761e-03,3.422499999999999987e-01,-1.126750646515576465e-02,-1.126750646515576548e+01,5.957564516129032484e+00,1.054920438242556102e+00,5.133631544123250512e-01,3.022476389784952175e+02,0.000000000000000000e+00
3.514999999999999895e-03,3.514999999999999791e-01,-1.125255921747405664e-02,-1.125255921747405630e+01,5.958161290322579795e+00,1.054709125478421328e+00,5.133131071449548166e-01,3.021641869686125119e+02,0.000000000000000000e+00
3.607500000000000030e-03,3.607500000000000151e-01,-1.123760929830409407e-02,-1.123760929830409339e+01,5.958758064516127995e+00,1.054497876200513717e+00,5.132630646231914895e-01,3.020807200435382356e+02,0.000000000000000000e+00
3.700000000000000164e-03,3.699999999999999956e-01,-1.122265670529259442e-02,-1.122265670529259474e+01,5.959354838709677082e+00,1.054286690383404057e+00,5.132130268471125634e-01,3.019972381901336007e+02,0.000000000000000000e+00
3.792499999999999864e-03,3.792499999999999760e-01,-1.120770143608318219e-02,-1.120770143608318214e+01,5.959951612903225282e+00,1.054075568001676677e+00,5.131629938167961980e-01,3.019137413952427664e+02,0.000000000000000000e+00
3.884999999999999998e-03,3.885000000000000120e-01,-1.119274348831651028e-02,-1.119274348831651089e+01,5.960548387096774370e+00,1.053864509029927676e+00,5.131129655323195538e-01,3.018302296456932936e+02,0.000000000000000000e+00
3.977500000000000133e-03,3.977499999999999925e-01,-1.117778285963020625e-02,-1.117778285963020579e+01,5.961145161290322569e+00,1.053653513442766920e+00,5.130629419937595692e-01,3.017467029282958606e+02,0.000000000000000000e+00
4.069999999999999833e-03,4.069999999999999729e-01,-1.116281954765893820e-02,-1.116281954765893758e+01,5.961741935483871657e+00,1.053442581214814933e+00,5.130129232011927387e-01,3.016631612298444338e+02,0.000000000000000000e+00
4.162499999999999534e-03,4.162499999999999534e-01,-1.114785355003425175e-02,-1.114785355003425238e+01,5.962338709677419857e+00,1.053231712320707780e+00,5.129629091546958897e-01,3.015796045371158129e+02,0.000000000000000000e+00
4.255000000000000102e-03,4.254999999999999893e-01,-1.113288486438475909e-02,-1.113288486438475822e+01,5.962935483870968056e+00,1.053020906735092188e+00,5.129128998543446283e-01,3.014960328368702562e+02,0.000000000000000000e+00
4.347499999999999802e-03,4.347499999999999698e-01,-1.111791348833595684e-02,-1.111791348833595627e+01,5.963532258064516256e+00,1.052810164432628648e+00,5.128628953002152269e-01,3.014124461158506847e+02,0.000000000000000000e+00
4.439999999999999503e-03,4.439999999999999503e-01,-1.110293941951038567e-02,-1.110293941951038654e+01,5.964129032258064456e+00,1.052599485387988976e+00,5.128128954923825145e-01,3.013288443607834779e+02,0.000000000000000000e+00
4.532500000000000070e-03,4.532499999999999862e-01,-1.108796265552746720e-02,-1.108796265552746796e+01,5.964725806451612655e+00,1.052388869575858976e+00,5.127629004309220973e-01,3.012452275583776213e+02,0.000000000000000000e+00
4.624999999999999771e-03,4.624999999999999667e-01,-1.107298319400361851e-02,-1.107298319400361919e+01,5.965322580645160855e+00,1.052178316970936445e+00,5.127129101159086932e-01,3.011615956953253317e+02,0.000000000000000000e+00
4.717500000000000339e-03,4.717500000000000582e-01,-1.105800103255218277e-02,-1.105800103255218225e+01,5.965919354838709943e+00,1.051967827547932055e+00,5.126629245474167984e-01,3.010779487583017158e+02,0.000000000000000000e+00
4.810000000000000039e-03,4.809999999999999831e-01,-1.104301616878345348e-02,-1.104301616878345271e+01,5.966516129032258142e+00,1.051757401281569804e+00,5.126129437255205756e-01,3.009942867339647137e+02,0.000000000000000000e+00
4.902499999999999740e-03,4.902499999999999636e-01,-1.102802860030464675e-02,-1.102802860030464593e+01,5.967112903225806342e+00,1.051547038146584123e+00,5.125629676502940768e-01,3.009106096089552125e+02,0.000000000000000000e+00
4.995000000000000308e-03,4.995000000000000551e-01,-1.101303832471992733e-02,-1.101303832471992727e+01,5.967709677419354541e+00,1.051336738117725655e+00,5.125129963218110207e-01,3.008269173698969894e+02,0.000000000000000000e+00
5.087500000000000008e-03,5.087500000000000355e-01,-1.099804533963035479e-02,-1.099804533963035524e+01,5.968306451612902741e+00,1.051126501169753924e+00,5.124630297401444601e-01,3.007432100033965412e+02,0.000000000000000000e+00
5.179999999999999709e-03,5.180000000000000160e-01,-1.098304964263391997e-02,-1.098304964263392058e+01,5.968903225806451829e+00,1.050916327277442885e+00,5.124130679053673365e-01,3.006594874960432549e+02,0.000000000000000000e+00
5.272500000000000277e-03,5.272499999999999964e-01,-1.096805123132553288e-02,-1.096805123132553206e+01,5.969500000000000028e+00,1.050706216415580041e+00,5.123631108175527027e-01,3.005757498344091800e+02,0.000000000000000000e+00
5.364999999999999977e-03,5.364999999999999769e-01,-1.095305010329699485e-02,-1.095305010329699513e+01,5.970096774193549116e+00,1.050496168558963328e+00,5.123131584767727231e-01,3.004919970050491429e+02,0.000000000000000000e+00
5.457499999999999678e-03,5.457499999999999574e-01,-1.093804625613703681e-02,-1.093804625613703685e+01,5.970693548387097316e+00,1.050286183682404895e+00,5.122632108830993403e-01,3.004082289945007460e+02,0.000000000000000000e+00
5.550000000000000246e-03,5.550000000000000488e-01,-1.092303968743124111e-02,-1.092303968743124187e+01,5.971290322580645515e+00,1.050076261760729324e+00,5.122132680366048296e-01,3.003244457892840842e+02,0.000000000000000000e+00
5.642499999999999946e-03,5.642500000000000293e-01,-1.090803039476211447e-02,-1.090803039476211467e+01,5.971887096774192827e+00,1.049866402768772300e+00,5.121633299373601345e-01,3.002406473759020287e+02,0.000000000000000000e+00
5.734999999999999647e-03,5.735000000000000098e-01,-1.089301837570903937e-02,-1.089301837570903864e+01,5.972483870967741026e+00,1.049656606681384385e+00,5.121133965854367531e-01,3.001568337408400566e+02,0.000000000000000000e+00
5.827500000000000215e-03,5.827499999999999902e-01,-1.087800362784827578e-02,-1.087800362784827612e+01,5.973080645161290114e+00,1.049446873473426356e+00,5.120634679809052958e-01,3.000730048705661375e+02,0.000000000000000000e+00
5.919999999999999915e-03,5.919999999999999707e-01,-1.086298614875294555e-02,-1.086298614875294533e+01,5.973677419354839202e+00,1.049237203119773199e+00,5.120135441238364837e-01,2.999891607515307896e+02,0.000000000000000000e+00
6.012499999999999616e-03,6.012499999999999512e-01,-1.084796593599306365e-02,-1.084796593599306291e+01,5.974274193548387402e+00,1.049027595595312334e+00,5.119636250143005940e-01,2.999053013701671375e+02,0.000000000000000000e+00
6.105000000000000183e-03,6.105000000000000426e-01,-1.083294298713549826e-02,-1.083294298713549786e+01,5.974870967741935601e+00,1.048818050874942731e+00,5.119137106523673486e-01,2.998214267128907409e+02,0.000000000000000000e+00
6.197499999999999884e-03,6.197500000000000231e-01,-1.081791729974393781e-02,-1.081791729974393768e+01,5.975467741935484689e+00,1.048608568933576901e+00,5.118638010381066916e-01,2.997375367660995380e+02,0.000000000000000000e+00
6.289999999999999584e-03,6.290000000000000036e-01,-1.080288887137897252e-02,-1.080288887137897191e+01,5.976064516129032000e+00,1.048399149746139125e+00,5.118138961715877899e-01,2.996536315161739026e+02,0.000000000000000000e+00
6.382500000000000152e-03,6.382499999999999840e-01,-1.078785769959802326e-02,-1.078785769959802288e+01,5.976661290322581088e+00,1.048189793287566784e+00,5.117639960528795884e-01,2.995697109494767574e+02,0.000000000000000000e+00
6.474999999999999853e-03,6.474999999999999645e-01,-1.077282378195533637e-02,-1.077282378195533674e+01,5.977258064516129288e+00,1.047980499532809473e+00,5.117141006820511429e-01,2.994857750523531763e+02,0.000000000000000000e+00
6.567499999999999553e-03,6.567499999999999449e-01,-1.075778711600200964e-02,-1.075778711600201021e+01,5.977854838709677487e+00,1.047771268456829441e+00,5.116642100591706210e-01,2.994018238111306687e+02,0.000000000000000000e+00
6.660000000000000121e-03,6.660000000000000364e-01,-1.074274769928593339e-02,-1.074274769928593365e+01,5.978451612903225687e+00,1.047562100034601151e+00,5.116143241843061906e-01,2.993178572121189518e+02,0.000000000000000000e+00
6.752499999999999822e-03,6.752500000000000169e-01,-1.072770552935187541e-02,-1.072770552935187460e+01,5.979048387096773887e+00,1.047352994241111945e+00,5.115644430575256862e-01,2.992338752416100647e+02,0.000000000000000000e+00
6.844999999999999522e-03,6.844999999999999973e-01,-1.071266060374136825e-02,-1.071266060374136764e+01,5.979645161290322974e+00,1.047143951051360711e+00,5.115145666788964984e-01,2.991498778858783112e+02,0.000000000000000000e+00
6.937500000000000090e-03,6.937499999999999778e-01,-1.069761291999280460e-02,-1.069761291999280495e+01,5.980241935483871174e+00,1.046934970440360768e+00,5.114646950484860177e-01,2.990658651311800895e+02,0.000000000000000000e+00
7.029999999999999791e-03,7.029999999999999583e-01,-1.068256247564133149e-02,-1.068256247564133155e+01,5.980838709677419374e+00,1.046726052383135652e+00,5.114148281663609685e-01,2.989818369637540627e+02,0.000000000000000000e+00
7.122499999999999491e-03,7.122499999999999387e-01,-1.066750926821894048e-02,-1.066750926821894119e+01,5.981435483870967573e+00,1.046517196854722886e+00,5.113649660325881863e-01,2.988977933698209313e+02,0.000000000000000000e+00
7.215000000000000059e-03,7.215000000000000302e-01,-1.065245329525438094e-02,-1.065245329525438045e+01,5.982032258064515773e+00,1.046308403830171985e+00,5.113151086472338402e-01,2.988137343355835469e+02,0.000000000000000000e+00
7.307499999999999760e-03,7.307500000000000107e-01,-1.063739455427320166e-02,-1.063739455427320202e+01,5.982629032258063972e+00,1.046099673284544895e+00,5.112652560103639887e-01,2.987296598472267988e+02,0.000000000000000000e+00
7.400000000000000328e-03,7.399999999999999911e-01,-1.062233304279776649e-02,-1.062233304279776647e+01,5.983225806451613060e+00,1.045891005192915335e+00,5.112154081220441348e-01,2.986455698909177272e+02,0.000000000000000000e+00
7.492500000000000028e-03,7.492499999999999716e-01,-1.060726875834716240e-02,-1.060726875834716232e+01,5.983822580645162148e+00,1.045682399530370565e+00,5.111655649823397818e-01,2.985614644528051258e+02,0.000000000000000000e+00
7.584999999999999729e-03,7.584999999999999520e-01,-1.059220169843727404e-02,-1.059220169843727355e+01,5.984419354838710348e+00,1.045473856272009838e+00,5.111157265913162107e-01,2.984773435190200530e+02,0.000000000000000000e+00
7.677500000000000296e-03,7.677500000000000435e-01,-1.057713186058075079e-02,-1.057713186058075117e+01,5.985016129032257659e+00,1.045265375392944840e+00,5.110658929490380364e-01,2.983932070756752637e+02,0.000000000000000000e+00
7.769999999999999997e-03,7.770000000000000240e-01,-1.056205924228701548e-02,-1.056205924228701498e+01,5.985612903225805859e+00,1.045056956868299691e+00,5.110160640555697631e-01,2.983090551088656071e+02,0.000000000000000000e+00
7.862499999999999697e-03,7.862500000000000044e-01,-1.054698384106220535e-02,-1.054698384106220566e+01,5.986209677419354946e+00,1.044848600673209837e+00,5.109662399109754505e-01,2.982248876046676855e+02,0.000000000000000000e+00
7.955000000000000265e-03,7.954999999999999849e-01,-1.053190565440922932e-02,-1.053190565440922910e+01,5.986806451612903146e+00,1.044640306782825157e+00,5.109164205153191585e-01,2.981407045491399117e+02,0.000000000000000000e+00
8.047499999999999098e-03,8.047499999999998543e-01,-1.051682467982772984e-02,-1.051682467982772984e+01,5.987403225806452234e+00,1.044432075172306185e+00,5.108666058686643918e-01,2.980565059283225651e+02,0.000000000000000000e+00
8.139999999999999666e-03,8.139999999999999458e-01,-1.050174091481411581e-02,-1.050174091481411587e+01,5.988000000000000433e+00,1.044223905816827225e+00,5.108167959710744332e-01,2.979722917282377921e+02,0.000000000000000000e+00
8.232500000000000234e-03,8.232500000000000373e-01,-1.048665435686147243e-02,-1.048665435686147163e+01,5.988596774193548633e+00,1.044015798691573904e+00,5.107669908226123434e-01,2.978880619348892651e+02,0.000000000000000000e+00
8.324999999999999067e-03,8.324999999999999067e-01,-1.047156500345964615e-02,-1.047156500345964680e+01,5.989193548387096833e+00,1.043807753771744062e+00,5.107171904233407389e-01,2.978038165342625803e+02,0.000000000000000000e+00
8.417499999999999635e-03,8.417499999999999982e-01,-1.045647285209519439e-02,-1.045647285209519417e+01,5.989790322580645032e+00,1.043599771032548418e+00,5.106673947733217922e-01,2.977195555123248596e+02,0.000000000000000000e+00
8.510000000000000203e-03,8.509999999999999787e-01,-1.044137790025136993e-02,-1.044137790025136958e+01,5.990387096774194120e+00,1.043391850449210345e+00,5.106176038726177868e-01,2.976352788550249215e+02,0.000000000000000000e+00
8.602499999999999036e-03,8.602499999999999591e-01,-1.042628014540815905e-02,-1.042628014540815862e+01,5.990983870967742320e+00,1.043183991996965432e+00,5.105678177212905622e-01,2.975509865482931673e+02,0.000000000000000000e+00
8.694999999999999604e-03,8.694999999999999396e-01,-1.041117958504220870e-02,-1.041117958504220908e+01,5.991580645161290519e+00,1.042976195651061255e+00,5.105180363194016246e-01,2.974666785780415807e+02,0.000000000000000000e+00
8.787500000000000172e-03,8.787500000000000311e-01,-1.039607621662690107e-02,-1.039607621662690029e+01,5.992177419354838719e+00,1.042768461386757162e+00,5.104682596670118144e-01,2.973823549301637286e+02,0.000000000000000000e+00
8.879999999999999005e-03,8.879999999999999005e-01,-1.038097003763229290e-02,-1.038097003763229331e+01,5.992774193548386918e+00,1.042560789179326264e+00,5.104184877641821938e-01,2.972980155905346464e+02,0.000000000000000000e+00
8.972499999999999573e-03,8.972499999999999920e-01,-1.036586104552510330e-02,-1.036586104552510257e+01,5.993370967741935118e+00,1.042353179004052555e+00,5.103687206109732699e-01,2.972136605450108391e+02,0.000000000000000000e+00
9.065000000000000141e-03,9.064999999999999725e-01,-1.035074923776874503e-02,-1.035074923776874556e+01,5.993967741935483318e+00,1.042145630836232906e+00,5.103189582074455499e-01,2.971292897794302803e+02,0.000000000000000000e+00
9.157500000000000709e-03,9.157500000000000639e-01,-1.033563461182329841e-02,-1.033563461182329846e+01,5.994564516129032405e+00,1.041938144651177067e+00,5.102692005536585418e-01,2.970449032796122424e+02,0.000000000000000000e+00
9.249999999999999542e-03,9.249999999999999334e-01,-1.032051716514550445e-02,-1.032051716514550499e+01,5.995161290322580605e+00,1.041730720424206336e+00,5.102194476496724196e-01,2.969605010313575804e+02,0.000000000000000000e+00
9.342500000000000110e-03,9.342500000000000249e-01,-1.030539689518875784e-02,-1.030539689518875868e+01,5.995758064516128805e+00,1.041523358130654664e+00,5.101696994955463582e-01,2.968760830204482772e+02,0.000000000000000000e+00
9.435000000000000678e-03,9.435000000000001164e-01,-1.029027379940311571e-02,-1.029027379940311526e+01,5.996354838709677892e+00,1.041316057745867774e+00,5.101199560913391995e-01,2.967916492326477282e+02,0.000000000000000000e+00
9.527499999999999511e-03,9.527499999999999858e-01,-1.027514787523527151e-02,-1.027514787523527140e+01,5.996951612903226980e+00,1.041108819245204486e+00,5.100702174371101183e-01,2.967071996537005703e+02,0.000000000000000000e+00
9.620000000000000079e-03,9.619999999999999662e-01,-1.026001912012856204e-02,-1.026001912012856288e+01,5.997548387096775180e+00,1.040901642604034949e+00,5.100204835329172903e-01,2.966227342693326818e+02,0.000000000000000000e+00
9.712500000000000647e-03,9.712500000000000577e-01,-1.024488753152296219e-02,-1.024488753152296283e+01,5.998145161290323379e+00,1.040694527797742186e+00,5.099707543788188913e-01,2.965382530652511832e+02,0.000000000000000000e+00
9.804999999999999480e-03,9.804999999999999272e-01,-1.022975310685504506e-02,-1.022975310685504446e+01,5.998741935483870691e+00,1.040487474801721435e+00,5.099210299748729858e-01,2.964537560271442658e+02,0.000000000000000000e+00
9.897500000000000048e-03,9.897500000000000187e-01,-1.021461584355804093e-02,-1.021461584355804142e+01,5.999338709677418890e+00,1.040280483591380145e+00,5.098713103211369724e-01,2.963692431406813057e+02,0.000000000000000000e+00
9.990000000000000616e-03,9.990000000000001101e-01,-1.019947573906179739e-02,-1.019947573906179805e+01,5.999935483870967090e+00,1.040073554142137091e+00,5.098215954176682496e-01,2.962847143915128640e+02,0.000000000000000000e+00
1.008249999999999945e-02,1.008249999999999869e+00,-1.018433279079270296e-02,-1.018433279079270370e+01,6.000532258064516178e+00,1.039866686429424592e+00,5.097718852645236609e-01,2.962001697652703456e+02,0.000000000000000000e+00
1.017500000000000002e-02,1.017500000000000071e+00,-1.016918699617385020e-02,-1.016918699617385080e+01,6.001129032258065266e+00,1.039659880428686511e+00,5.097221798617598276e-01,2.961156092475664536e+02,0.000000000000000000e+00
1.026750000000000058e-02,1.026750000000000052e+00,-1.015403835262483623e-02,-1.015403835262483589e+01,6.001725806451613465e+00,1.039453136115379817e+00,5.096724792094334822e-01,2.960310328239946216e+02,0.000000000000000000e+00
1.035999999999999942e-02,1.036000000000000032e+00,-1.013888685756190143e-02,-1.013888685756190178e+01,6.002322580645161665e+00,1.039246453464971687e+00,5.096227833076002467e-01,2.959464404801294677e+02,0.000000000000000000e+00
1.045249999999999999e-02,1.045250000000000012e+00,-1.012373250839785493e-02,-1.012373250839785577e+01,6.002919354838709864e+00,1.039039832452943513e+00,5.095730921563161875e-01,2.958618322015263971e+02,0.000000000000000000e+00
1.054500000000000055e-02,1.054499999999999993e+00,-1.010857530254209366e-02,-1.010857530254209280e+01,6.003516129032258064e+00,1.038833273054787787e+00,5.095234057556368157e-01,2.957772079737217723e+02,0.000000000000000000e+00
1.063749999999999939e-02,1.063749999999999973e+00,-1.009341523740054161e-02,-1.009341523740054214e+01,6.004112903225806264e+00,1.038626775246009659e+00,5.094737241056173094e-01,2.956925677822327430e+02,0.000000000000000000e+00
1.072999999999999995e-02,1.072999999999999954e+00,-1.007825231037576090e-02,-1.007825231037576152e+01,6.004709677419355351e+00,1.038420339002126047e+00,5.094240472063121805e-01,2.956079116125573591e+02,0.000000000000000000e+00
1.082250000000000052e-02,1.082250000000000156e+00,-1.006308651886680082e-02,-1.006308651886680039e+01,6.005306451612903551e+00,1.038213964298666303e+00,5.093743750577763851e-01,2.955232394501744011e+02,0.000000000000000000e+00
1.091499999999999936e-02,1.091499999999999915e+00,-1.004791786026929500e-02,-1.004791786026929579e+01,6.005903225806451751e+00,1.038007651111172214e+00,5.093247076600643242e-01,2.954385512805433791e+02,0.000000000000000000e+00
1.100749999999999992e-02,1.100749999999999895e+00,-1.003274633197543016e-02,-1.003274633197542975e+01,6.006499999999999950e+00,1.037801399415197112e+00,5.092750450132298434e-01,2.953538470891045904e+02,0.000000000000000000e+00
1.110000000000000049e-02,1.110000000000000098e+00,-1.001757193137391838e-02,-1.001757193137391866e+01,6.007096774193548150e+00,1.037595209186306322e+00,5.092253871173263446e-01,2.952691268612789486e+02,0.000000000000000000e+00
1.119249999999999932e-02,1.119249999999999856e+00,-1.000239465585000577e-02,-1.000239465585000609e+01,6.007693548387096349e+00,1.037389080400078267e+00,5.091757339724075626e-01,2.951843905824679837e+02,0.000000000000000000e+00
1.128499999999999989e-02,1.128500000000000059e+00,-9.987214502785463771e-03,-9.987214502785464632e+00,6.008290322580644549e+00,1.037183013032103363e+00,5.091260855785266770e-01,2.950996382380539558e+02,0.000000000000000000e+00
1.137750000000000046e-02,1.137750000000000039e+00,-9.972031469558589184e-03,-9.972031469558588768e+00,6.008887096774193637e+00,1.036977007057982458e+00,5.090764419357360904e-01,2.950148698133995140e+02,0.000000000000000000e+00
1.146999999999999929e-02,1.147000000000000020e+00,-9.956845553544192012e-03,-9.956845553544191318e+00,6.009483870967741836e+00,1.036771062453330838e+00,5.090268030440886493e-01,2.949300852938480375e+02,0.000000000000000000e+00
1.156249999999999986e-02,1.156250000000000000e+00,-9.941656752113590262e-03,-9.941656752113591011e+00,6.010080645161290036e+00,1.036565179193774888e+00,5.089771689036366453e-01,2.948452846647232946e+02,0.000000000000000000e+00
1.165500000000000043e-02,1.165499999999999980e+00,-9.926465062634582184e-03,-9.926465062634582281e+00,6.010677419354839124e+00,1.036359357254952096e+00,5.089275395144315928e-01,2.947604679113294424e+02,0.000000000000000000e+00
1.174749999999999926e-02,1.174749999999999961e+00,-9.911270482471503523e-03,-9.911270482471502774e+00,6.011274193548388212e+00,1.036153596612514161e+00,5.088779148765254501e-01,2.946756350189512546e+02,0.000000000000000000e+00
1.183999999999999983e-02,1.183999999999999941e+00,-9.896073008985123431e-03,-9.896073008985123209e+00,6.011870967741935523e+00,1.035947897242122995e+00,5.088282949899695096e-01,2.945907859728537233e+02,0.000000000000000000e+00
1.193250000000000040e-02,1.193250000000000144e+00,-9.880872639532748553e-03,-9.880872639532748636e+00,6.012467741935483723e+00,1.035742259119453834e+00,5.087786798548147305e-01,2.945059207582823433e+02,0.000000000000000000e+00
1.202499999999999923e-02,1.202499999999999902e+00,-9.865669371468110266e-03,-9.865669371468110072e+00,6.013064516129031922e+00,1.035536682220192795e+00,5.087290694711117389e-01,2.944210393604627711e+02,0.000000000000000000e+00
1.211749999999999980e-02,1.211749999999999883e+00,-9.850463202141427135e-03,-9.850463202141426677e+00,6.013661290322580122e+00,1.035331166520039314e+00,5.086794638389111611e-01,2.943361417646009954e+02,0.000000000000000000e+00
1.221000000000000037e-02,1.221000000000000085e+00,-9.835254128899408380e-03,-9.835254128899407533e+00,6.014258064516129210e+00,1.035125711994703712e+00,5.086298629582630682e-01,2.942512279558833939e+02,0.000000000000000000e+00
1.230249999999999920e-02,1.230249999999999844e+00,-9.820042149085161931e-03,-9.820042149085161043e+00,6.014854838709677409e+00,1.034920318619909407e+00,5.085802668292171980e-01,2.941662979194763352e+02,0.000000000000000000e+00
1.239499999999999977e-02,1.239500000000000046e+00,-9.804827260038307193e-03,-9.804827260038306846e+00,6.015451612903226497e+00,1.034714986371391143e+00,5.085306754518233996e-01,2.940813516405265204e+02,0.000000000000000000e+00
1.248750000000000034e-02,1.248750000000000027e+00,-9.789609459094841468e-03,-9.789609459094840815e+00,6.016048387096774697e+00,1.034509715224896098e+00,5.084810888261306339e-01,2.939963891041606985e+02,0.000000000000000000e+00
1.257999999999999917e-02,1.258000000000000007e+00,-9.774388743587233627e-03,-9.774388743587232753e+00,6.016645161290322008e+00,1.034304505156183440e+00,5.084315069521880837e-01,2.939114102954856662e+02,0.000000000000000000e+00
1.267249999999999974e-02,1.267249999999999988e+00,-9.759165110844385954e-03,-9.759165110844385538e+00,6.017241935483870208e+00,1.034099356141023884e+00,5.083819298300441547e-01,2.938264151995884959e+02,0.000000000000000000e+00
1.276500000000000030e-02,1.276499999999999968e+00,-9.743938558191609853e-03,-9.743938558191610255e+00,6.017838709677419295e+00,1.033894268155200580e+00,5.083323574597473637e-01,2.937414038015360234e+02,0.000000000000000000e+00
1.285749999999999914e-02,1.285749999999999948e+00,-9.728709082950631054e-03,-9.728709082950631526e+00,6.018435483870968383e+00,1.033689241174508444e+00,5.082827898413456724e-01,2.936563760863752464e+02,0.000000000000000000e+00
1.294999999999999971e-02,1.294999999999999929e+00,-9.713476682439587881e-03,-9.713476682439587506e+00,6.019032258064516583e+00,1.033484275174755496e+00,5.082332269748871534e-01,2.935713320391330967e+02,0.000000000000000000e+00
1.304250000000000027e-02,1.304250000000000131e+00,-9.698241353973031248e-03,-9.698241353973031664e+00,6.019629032258064782e+00,1.033279370131759745e+00,5.081836688604191021e-01,2.934862716448162701e+02,0.000000000000000000e+00
1.313499999999999911e-02,1.313499999999999890e+00,-9.683003094861886498e-03,-9.683003094861886595e+00,6.020225806451612982e+00,1.033074526021352968e+00,5.081341154979888142e-01,2.934011948884115668e+02,0.000000000000000000e+00
1.322749999999999967e-02,1.322749999999999870e+00,-9.667761902413472483e-03,-9.667761902413472441e+00,6.020822580645161182e+00,1.032869742819377379e+00,5.080845668876429189e-01,2.933161017548853806e+02,0.000000000000000000e+00
1.332000000000000024e-02,1.332000000000000073e+00,-9.652517773931499831e-03,-9.652517773931499789e+00,6.021419354838709381e+00,1.032665020501688735e+00,5.080350230294282676e-01,2.932309922291840962e+02,0.000000000000000000e+00
1.341249999999999908e-02,1.341249999999999831e+00,-9.637270706716057067e-03,-9.637270706716057234e+00,6.022016129032258469e+00,1.032460359044153675e+00,5.079854839233910457e-01,2.931458662962338053e+02,0.000000000000000000e+00
1.350499999999999964e-02,1.350500000000000034e+00,-9.622020698063588062e-03,-9.622020698063588284e+00,6.022612903225806669e+00,1.032255758422651493e+00,5.079359495695775495e-01,2.930607239409402496e+02,0.000000000000000000e+00
1.359750000000000021e-02,1.359750000000000014e+00,-9.606767745266904177e-03,-9.606767745266903802e+00,6.023209677419354868e+00,1.032051218613072585e+00,5.078864199680331870e-01,2.929755651481889913e+02,0.000000000000000000e+00
1.368999999999999904e-02,1.368999999999999995e+00,-9.591511845615163442e-03,-9.591511845615164233e+00,6.023806451612903068e+00,1.031846739591320006e+00,5.078368951188034774e-01,2.928903899028450724e+02,0.000000000000000000e+00
1.378249999999999961e-02,1.378249999999999975e+00,-9.576252996393898320e-03,-9.576252996393899153e+00,6.024403225806451267e+00,1.031642321333308576e+00,5.077873750219336069e-01,2.928051981897533551e+02,0.000000000000000000e+00
1.387500000000000018e-02,1.387499999999999956e+00,-9.560991194884937636e-03,-9.560991194884937983e+00,6.025000000000001243e+00,1.031437963814964220e+00,5.077378596774683173e-01,2.927199899937380110e+02,0.000000000000000000e+00
1.396749999999999901e-02,1.396749999999999936e+00,-9.545726438366491581e-03,-9.545726438366491706e+00,6.025596774193548555e+00,1.031233667012226851e+00,5.076883490854522396e-01,2.926347652996030320e+02,0.000000000000000000e+00
1.405999999999999958e-02,1.405999999999999917e+00,-9.530458724113061511e-03,-9.530458724113062274e+00,6.026193548387096754e+00,1.031029430901046373e+00,5.076388432459297828e-01,2.925495240921316054e+02,0.000000000000000000e+00
1.415250000000000015e-02,1.415250000000000119e+00,-9.515188049395504125e-03,-9.515188049395504777e+00,6.026790322580644954e+00,1.030825255457385126e+00,5.075893421589448007e-01,2.924642663560867391e+02,0.000000000000000000e+00
1.424499999999999898e-02,1.424499999999999877e+00,-9.499914411480944731e-03,-9.499914411480943954e+00,6.027387096774193154e+00,1.030621140657217438e+00,5.075398458245408140e-01,2.923789920762104657e+02,0.000000000000000000e+00
1.433749999999999955e-02,1.433749999999999858e+00,-9.484637807632855314e-03,-9.484637807632855910e+00,6.027983870967742241e+00,1.030417086476529409e+00,5.074903542427613434e-01,2.922937012372244681e+02,0.000000000000000000e+00
1.443000000000000012e-02,1.443000000000000060e+00,-9.469358235110988606e-03,-9.469358235110988176e+00,6.028580645161290441e+00,1.030213092891319349e+00,5.074408674136495767e-01,2.922083938238297378e+02,0.000000000000000000e+00
