z_m,z_mm,B_original_mT,B_T,B_mT,entrance_negative_clamped_to_zero
0.1738628762541806,173.8628762541806,31.07460276842769,0.031074602768427693,31.07460276842769,False
0.17448160535117055,174.48160535117054,31.312045832717043,0.031312045832717045,31.312045832717043,False
0.17510033444816053,175.10033444816054,31.554470861891232,0.03155447086189123,31.554470861891232,False
0.1757190635451505,175.71906354515048,31.80220526085332,0.03180220526085332,31.80220526085332,False
0.17633779264214047,176.33779264214047,32.055613948137605,0.03205561394813761,32.055613948137605,False
0.17695652173913043,176.95652173913044,32.31510566433721,0.032315105664337214,32.31510566433721,False
0.1775752508361204,177.5752508361204,32.58114071377529,0.03258114071377529,32.58114071377529,False
0.17819397993311037,178.19397993311037,32.85424055871661,0.032854240558716614,32.85424055871661,False
0.17881270903010033,178.81270903010034,33.13499983858958,0.03313499983858958,33.13499983858958,False
0.1794314381270903,179.4314381270903,33.42410160829966,0.03342410160829966,33.42410160829966,False
0.18005016722408027,180.05016722408027,33.72233691663646,0.03372233691663646,33.72233691663646,False
0.18066889632107025,180.66889632107024,34.03063033859016,0.034030630338590155,34.03063033859016,False
0.1812876254180602,181.2876254180602,34.35007383649724,0.03435007383649724,34.35007383649724,False
0.18190635451505016,181.90635451505017,34.681972532953424,0.03468197253295342,34.681972532953424,False
0.18252508361204012,182.5250836120401,35.027907956325464,0.03502790795632547,35.027907956325464,False
0.18314381270903007,183.14381270903007,35.38982767581717,0.03538982767581717,35.38982767581717,False
0.18376254180602003,183.76254180602004,35.77017617884303,0.03577017617884303,35.77017617884303,False
0.18438127090301004,184.38127090301003,36.172092866787,0.036172092866787,36.172092866787,False
0.185,185.0,36.599724746894395,0.036599724746894394,36.599724746894395,False
