z_m,z_mm,B_T,B_mT,in_original_range,B_original_interp_mT,B_degree6_unanchored_mT
0.004583333333333333,4.583333333333333,0.005710906962728045,5.710906962728044,True,5.710906962728044,5.713480560368778
0.004759166666666667,4.759166666666666,0.005728501185260252,5.728501185260252,True,5.728501185260252,5.729619975261059
0.004935,4.9350000000000005,0.005746095407792459,5.746095407792459,True,5.746095407792459,5.745812911411168
0.0049498327759197325,4.949832775919733,0.005747579603964794,5.747579603964794,True,5.747579603964794,5.747181324974657
0.0051108333333333335,5.110833333333334,0.005763716543863813,5.763716543863813,True,5.763716543863813,5.762058673449495
0.005286666666666667,5.286666666666667,0.0057813401594451865,5.781340159445186,True,5.781340159445186,5.778356572565193
0.0054625,5.4625,0.005798963775026561,5.798963775026561,True,5.798963775026561,5.7947059264717025
0.005568561872909699,5.568561872909699,0.005809594260387704,5.809594260387704,True,5.809594260387704,5.804592378560293
0.005638333333333334,5.638333333333334,0.005816599112552957,5.816599112552957,True,5.816599112552957,5.811106059372356
0.005814166666666667,5.814166666666667,0.005834252268990347,5.8342522689903475,True,5.8342522689903475,5.8275563019260685
0.0059900000000000005,5.99,0.0058519054254277374,5.851905425427738,True,5.851905425427738,5.844055991213127
0.006165833333333334,6.1658333333333335,0.005869558581865128,5.869558581865127,True,5.869558581865127,5.860604470701022
0.006187290969899666,6.187290969899665,0.005871712866311093,5.871712866311093,True,5.871712866311093,5.862627255828878
0.006341666666666667,6.341666666666668,0.005887237805031792,5.887237805031792,True,5.887237805031792,5.8772010902104155
0.006517500000000001,6.517500000000001,0.005904920651374999,5.904920651374999,True,5.904920651374999,5.8938452058811555
0.006693333333333334,6.693333333333334,0.0059226034977182054,5.922603497718206,True,5.922603497718206,5.910536180138376
0.006806020066889632,6.806020066889632,0.0059339359462171285,5.933935946217129,True,5.933935946217129,5.921257310714089
