z_m,B_T,target_region,z_mm,B_mT
0.1266325,0.012713945420842148,original_variable_s_data,126.63250000000001,12.713945420842148
0.126725,0.012737520923812133,original_variable_s_data,126.72500000000001,12.737520923812133
0.1268175,0.012761112596692605,original_variable_s_data,126.8175,12.761112596692605
0.12691,0.012784720477767082,original_variable_s_data,126.91,12.784720477767083
0.1270025,0.0128083446054655,original_variable_s_data,127.00249999999998,12.8083446054655
0.12709499999999999,0.01283198501836503,original_variable_s_data,127.09499999999998,12.83198501836503
0.1271875,0.01285564175519083,original_variable_s_data,127.18750000000001,12.85564175519083
0.12728,0.01287931485481685,original_variable_s_data,127.28,12.879314854816851
0.1273725,0.012903004356266642,original_variable_s_data,127.3725,12.903004356266642
0.127465,0.012926710298714148,original_variable_s_data,127.46499999999999,12.926710298714148
0.1275575,0.01295043272148454,original_variable_s_data,127.55749999999999,12.95043272148454
0.12764999999999999,0.012974171664054984,original_variable_s_data,127.64999999999999,12.974171664054984
0.1277425,0.012997927166055528,original_variable_s_data,127.7425,12.997927166055527
0.127835,0.013021699267269846,original_variable_s_data,127.83500000000001,13.021699267269847
0.1279275,0.013045488007636172,original_variable_s_data,127.9275,13.045488007636171
0.12802,0.013069293427248045,original_variable_s_data,128.01999999999998,13.069293427248045
0.1281125,0.013093115566355224,original_variable_s_data,128.11249999999998,13.093115566355223
0.12820499999999999,0.013116954465364495,original_variable_s_data,128.20499999999998,13.116954465364495
0.1282975,0.013140810164840552,original_variable_s_data,128.2975,13.140810164840552
0.12839,0.013164682705506846,original_variable_s_data,128.39000000000001,13.164682705506847
0.1284825,0.013188572128246456,original_variable_s_data,128.4825,13.188572128246456
0.128575,0.01321247847410296,original_variable_s_data,128.575,13.21247847410296
0.1286675,0.013236401784281336,original_variable_s_data,128.6675,13.236401784281336
0.12875999999999999,0.013260342100148838,original_variable_s_data,128.76,13.260342100148838
0.1288525,0.013284299463235876,original_variable_s_data,128.85250000000002,13.284299463235875
0.128945,0.01330827391523693,original_variable_s_data,128.945,13.30827391523693
0.1290375,0.013332265498011447,original_variable_s_data,129.0375,13.332265498011447
0.12913,0.013356274253584776,original_variable_s_data,129.13,13.356274253584775
0.1292225,0.013380300224149069,original_variable_s_data,129.2225,13.38030022414907
0.12931499999999999,0.013404343452064208,original_variable_s_data,129.315,13.404343452064207
0.1294075,0.013428403979858734,original_variable_s_data,129.4075,13.428403979858734
0.1295,0.01345248185023078,original_variable_s_data,129.5,13.45248185023078
0.1295925,0.013476577106049046,original_variable_s_data,129.5925,13.476577106049046
0.129685,0.013500689790353727,original_variable_s_data,129.685,13.500689790353727
0.1297775,0.013524819946357493,original_variable_s_data,129.7775,13.524819946357493
0.12986999999999999,0.013548967617446412,original_variable_s_data,129.86999999999998,13.548967617446412
0.1299625,0.013573132847181002,original_variable_s_data,129.9625,13.573132847181002
0.130055,0.013597315679297076,original_variable_s_data,130.055,13.597315679297076
0.1301475,0.013621516157706896,original_variable_s_data,130.1475,13.621516157706896
0.13024,0.013645734326500056,original_variable_s_data,130.23999999999998,13.645734326500056
0.1303325,0.013669970229944518,original_variable_s_data,130.33249999999998,13.669970229944518
0.13042499999999999,0.013694223912487624,original_variable_s_data,130.42499999999998,13.694223912487624
0.1305175,0.013718495418757089,original_variable_s_data,130.5175,13.718495418757088
0.13061,0.013742784793562062,original_variable_s_data,130.61,13.742784793562063
0.1307025,0.013767092081894111,original_variable_s_data,130.7025,13.767092081894111
0.130795,0.013791417328928322,original_variable_s_data,130.795,13.791417328928322
0.1308875,0.013815760580024278,original_variable_s_data,130.8875,13.815760580024278
0.13097999999999999,0.013840121880727172,original_variable_s_data,130.98,13.840121880727173
0.1310725,0.013864501276768837,original_variable_s_data,131.07250000000002,13.864501276768836
0.131165,0.013888898814068816,original_variable_s_data,131.165,13.888898814068815
0.1312575,0.013913314538735446,original_variable_s_data,131.2575,13.913314538735447
0.13135,0.013937748497066945,original_variable_s_data,131.35,13.937748497066945
0.1314425,0.013962200735552512,original_variable_s_data,131.4425,13.962200735552512
0.13153499999999999,0.013986671300873416,original_variable_s_data,131.535,13.986671300873416
0.1316275,0.014011160239904105,original_variable_s_data,131.6275,14.011160239904106
0.13172,0.014035667599713333,original_variable_s_data,131.72,14.035667599713333
0.1318125,0.014060193427565272,original_variable_s_data,131.8125,14.060193427565272
0.131905,0.014084737770920704,original_variable_s_data,131.905,14.084737770920704
0.1319975,0.014109300677438045,original_variable_s_data,131.9975,14.109300677438045
0.13208999999999999,0.014133882194974629,original_variable_s_data,132.08999999999997,14.133882194974628
0.1321825,0.014158482371587788,original_variable_s_data,132.1825,14.158482371587787
0.132275,0.014183101255536021,original_variable_s_data,132.275,14.183101255536021
0.1323675,0.01420773889528024,original_variable_s_data,132.3675,14.20773889528024
0.13246,0.01423239533948488,original_variable_s_data,132.46,14.23239533948488
0.1325525,0.014257070637019136,original_variable_s_data,132.55249999999998,14.257070637019135
0.13264499999999999,0.014281764836958144,original_variable_s_data,132.64499999999998,14.281764836958144
0.1327375,0.014306477988584232,original_variable_s_data,132.7375,14.306477988584232
0.13283,0.014331210141388075,original_variable_s_data,132.83,14.331210141388075
0.1329225,0.014355961345070037,original_variable_s_data,132.92249999999999,14.355961345070037
0.133015,0.014380731649541288,original_variable_s_data,133.015,14.380731649541287
0.1331075,0.014405521104925155,original_variable_s_data,133.1075,14.405521104925155
0.13319999999999999,0.014430329761558317,original_variable_s_data,133.2,14.430329761558317
0.1332925,0.014455157669992124,original_variable_s_data,133.29250000000002,14.455157669992124
0.133385,0.01448000488099382,original_variable_s_data,133.385,14.480004880993821
0.1334775,0.014504871445547903,original_variable_s_data,133.4775,14.504871445547904
0.13357,0.014529757414857378,original_variable_s_data,133.57,14.529757414857379
0.1336625,0.014554662840345076,original_variable_s_data,133.6625,14.554662840345076
0.13375499999999999,0.01457958777365498,original_variable_s_data,133.755,14.57958777365498
0.1338475,0.014604532266653562,original_variable_s_data,133.8475,14.604532266653562
0.13394,0.014629496371431086,original_variable_s_data,133.94,14.629496371431086
0.1340325,0.014654480140303012,original_variable_s_data,134.0325,14.654480140303011
0.134125,0.01467948362581131,original_variable_s_data,134.125,14.67948362581131
0.1342175,0.014704506880725896,original_variable_s_data,134.2175,14.704506880725896
0.13430999999999998,0.014729549958045924,original_variable_s_data,134.30999999999997,14.729549958045924
0.1344025,0.014754612911001271,original_variable_s_data,134.4025,14.75461291100127
0.134495,0.014779695793053856,original_variable_s_data,134.495,14.779695793053856
0.1345875,0.014804798657899127,original_variable_s_data,134.5875,14.804798657899127
