z_m,z_mm,B_T,B_mT,in_original_range,B_original_interp_mT,B_degree6_unanchored_mT,B_original_T,B_original_mT,equivalent_detuning_MHz,field_offset_removed_mT
0.0242766666666666,24.276666666666667,0.0024812148449204997,2.4812148449205,True,7.736357861823177,7.7316043318835135,0.0077363578618231,7.736357861823177,-526.447731260968,5.2551430169026006
0.0244525,24.4525,0.0024998296994079997,2.4998296994079996,True,7.754972716310691,7.750707650645288,0.0077549727163106,7.754972716310691,-526.447731260968,5.2551430169026006
0.0246283333333333,24.62833333333333,0.0025184445538955994,2.5184445538955993,True,7.773587570798206,7.76982003885926,0.0077735875707982,7.773587570798206,-526.447731260968,5.2551430169026006
0.0247491638795986,24.74916387959866,0.0025312364574199995,2.5312364574199995,True,7.786379474322618,7.782959018014054,0.0077863794743226,7.786379474322618,-526.447731260968,5.2551430169026006
0.0248041666666666,24.804166666666667,0.0025370703008668997,2.5370703008668998,True,7.792213317769517,7.788941340445677,0.0077922133177695,7.792213317769517,-526.447731260968,5.2551430169026006
0.02498,24.980000000000004,0.0025557199765304994,2.5557199765304994,True,7.810862993433126,7.8080714025407,0.0078108629934331,7.810862993433126,-526.447731260968,5.2551430169026006
0.0251558333333333,25.155833333333337,0.0025743696521941,2.5743696521941,True,7.829512669096736,7.827210075471245,0.0078295126690967,7.829512669096736,-526.447731260968,5.2551430169026006
0.0253316666666666,25.33166666666667,0.0025930193278577004,2.5930193278577005,True,7.848162344760346,7.846357212729962,0.0078481623447603,7.848162344760346,-526.447731260968,5.2551430169026006
0.0253678929765886,25.367892976588628,0.002596861653529,2.596861653529,True,7.852004670431629,7.850303067051973,0.0078520046704316,7.852004670431629,-526.447731260968,5.2551430169026006
0.0255075,25.507500000000004,0.0026116968063495003,2.6116968063495003,True,7.866839823252139,7.865512670950235,0.0078668398232521,7.866839823252139,-526.447731260968,5.2551430169026006
0.0256833333333333,25.683333333333337,0.0026303814993341003,2.6303814993341,True,7.88552451623677,7.884676309881322,0.0078855245162367,7.88552451623677,-526.447731260968,5.2551430169026006
0.0258591666666666,25.85916666666667,0.002649066192318799,2.649066192318799,True,7.904209209221399,7.903847992363533,0.0079042092092214,7.904209209221399,-526.447731260968,5.2551430169026006
0.0259866220735785,25.986622073578594,0.002662610069934199,2.6626100699341992,True,7.917753086836834,7.91774982370211,0.0079177530868368,7.917753086836834,-526.447731260968,5.2551430169026006
0.026035,26.035000000000004,0.0026677605742734005,2.6677605742734003,True,7.922903591176,7.923027584303536,0.007922903591176,7.922903591176,-526.447731260968,5.2551430169026006
0.0262108333333333,26.210833333333337,0.0026864804825723005,2.6864804825723003,True,7.941623499474979,7.942214954649691,0.0079416234994749,7.941623499474979,-526.447731260968,5.2551430169026006
0.0263866666666666,26.38666666666667,0.0027052003908712994,2.7052003908712994,True,7.960343407773955,7.961409975367529,0.0079603434077739,7.960343407773955,-526.447731260968,5.2551430169026006
0.0265625,26.562500000000004,0.0027239202991703,2.7239202991702998,True,7.979063316072933,7.98061252141527,0.0079790633160729,7.979063316072933,-526.447731260968,5.2551430169026006
0.0266053511705685,26.60535117056856,0.0027284824033420993,2.7284824033420993,True,7.983625420244765,7.985293372562622,0.0079836254202447,7.983625420244765,-526.447731260968,5.2551430169026006
0.0267383333333333,26.738333333333337,0.002742666991852,2.7426669918520004,True,7.9978100087546755,7.9998224707194305,0.0079978100087546,7.9978100087546755,-526.447731260968,5.2551430169026006
0.0269141666666666,26.91416666666667,0.002761422315331499,2.761422315331499,True,8.01656533223419,8.019039704150542,0.0080165653322341,8.01656533223419,-526.447731260968,5.2551430169026006
0.02709,27.090000000000003,0.0027801776388111004,2.7801776388111006,True,8.035320655713706,8.03826410549891,0.0080353206557137,8.035320655713706,-526.447731260968,5.2551430169026006
0.0272240802675585,27.224080267558527,0.0027944793570496,2.7944793570496,True,8.049622373952266,8.052928261879373,0.0080496223739522,8.049622373952266,-526.447731260968,5.2551430169026006
0.0272658333333333,27.265833333333337,0.0027989414198259,2.7989414198259,True,8.05408443672854,8.057495561450507,0.0080540844367285,8.05408443672854,-526.447731260968,5.2551430169026006
0.0274416666666666,27.44166666666667,0.0028177323602499,2.8177323602499,True,8.072875377152553,8.076733961562889,0.0080728753771525,8.072875377152553,-526.447731260968,5.2551430169026006
0.0276175,27.617500000000003,0.0028365233006739004,2.8365233006739006,True,8.091666317576568,8.095979198241263,0.0080916663175765,8.091666317576568,-526.447731260968,5.2551430169026006
0.0277933333333333,27.793333333333337,0.002855314241097899,2.855314241097899,True,8.110457258000585,8.115231166714569,0.0081104572580005,8.110457258000585,-526.447731260968,5.2551430169026006
0.0278428093645484,27.84280936454849,0.0028606016410315004,2.8606016410315003,True,8.115744657934123,8.120649490389567,0.0081157446579341,8.115744657934123,-526.447731260968,5.2551430169026006
0.0279691666666666,27.96916666666667,0.002874130922934399,2.8741309229343988,True,8.129273939837091,8.134489765011706,0.008129273939837,8.129273939837091,-526.447731260968,5.2551430169026006
0.028145,28.145000000000003,0.002892957683989999,2.892957683989999,True,8.14810070089266,8.1537548939378,0.0081481007008926,8.14810070089266,-526.447731260968,5.2551430169026006
0.0283208333333333,28.320833333333336,0.002911784445045599,2.911784445045599,True,8.166927461948227,8.173026457050572,0.0081669274619482,8.166927461948227,-526.447731260968,5.2551430169026006
0.0284615384615384,28.461538461538463,0.0029268499720295,2.9268499720295,True,8.181992988932176,8.188452494323727,0.0081819929889321,8.181992988932176,-526.447731260968,5.2551430169026006
0.0284966666666666,28.49666666666667,0.0029306184034742994,2.9306184034742992,True,8.18576142037695,8.19230436063679,0.0081857614203769,8.18576142037695,-526.447731260968,5.2551430169026006
0.0286725,28.672500000000003,0.0029494811907972993,2.9494811907972993,True,8.204624207699968,8.211588513688804,0.0082046242076999,8.204624207699968,-526.447731260968,5.2551430169026006
0.0288483333333333,28.848333333333336,0.002968343978120299,2.9683439781202994,True,8.223486995022986,8.230878827881154,0.0082234869950229,8.223486995022986,-526.447731260968,5.2551430169026006
0.0290241666666666,29.02416666666667,0.0029872067654433997,2.9872067654434,True,8.242349782346006,8.250175217547277,0.008242349782346,8.242349782346006,-526.447731260968,5.2551430169026006
0.0290802675585284,29.08026755852843,0.0029932250736432993,2.9932250736432993,True,8.24836809054593,8.256333134565967,0.0082483680905459,8.24836809054593,-526.447731260968,5.2551430169026006
0.0292,29.200000000000003,0.003006094225964799,3.006094225964799,True,8.261237242867468,8.269477599656291,0.0082612372428674,8.261237242867468,-526.447731260968,5.2551430169026006
0.0293758333333333,29.375833333333336,0.0030249932471663006,3.0249932471663006,True,8.280136264068902,8.288785893789845,0.0082801362640689,8.280136264068902,-526.447731260968,5.2551430169026006
0.0295516666666666,29.55166666666667,0.0030438922683677,3.0438922683677,True,8.299035285270337,8.308100022119097,0.0082990352852703,8.299035285270337,-526.447731260968,5.2551430169026006
0.0296989966555183,29.6989966555184,0.0030597276764222003,3.0597276764222,True,8.314870693324833,8.324287683972605,0.0083148706933248,8.314870693324833,-526.447731260968,5.2551430169026006
0.0297275,29.727500000000003,0.0030627971972168,3.0627971972168,True,8.317940214119432,8.327419909381721,0.0083179402141194,8.317940214119432,-526.447731260968,5.2551430169026006
0.0299033333333333,29.903333333333336,0.0030817326619092993,3.0817326619092995,True,8.33687567881195,8.34674548285904,0.0083368756788119,8.33687567881195,-526.447731260968,5.2551430169026006
0.0300791666666666,30.07916666666667,0.0031006681266018002,3.1006681266018004,True,8.35581114350447,8.366076672353215,0.0083558111435044,8.35581114350447,-526.447731260968,5.2551430169026006
0.030255,30.255000000000003,0.0031196035912942994,3.1196035912942994,True,8.374746608196988,8.385413410164539,0.0083747466081969,8.374746608196988,-526.447731260968,5.2551430169026006
0.0303177257525083,30.317725752508363,0.0031263585179593994,3.1263585179593996,True,8.381501534862014,8.392312814849072,0.008381501534862,8.381501534862014,-526.447731260968,5.2551430169026006
0.0304308333333333,30.430833333333336,0.0031385626349822995,3.1385626349822995,True,8.393705651884998,8.404755631068792,0.0083937056518849,8.393705651884998,-526.447731260968,5.2551430169026006
0.0306066666666666,30.60666666666667,0.0031575347548075004,3.1575347548075006,True,8.412677771710126,8.424103272294698,0.0084126777717101,8.412677771710126,-526.447731260968,5.2551430169026006
0.0307825,30.78250000000001,0.003176506874632599,3.176506874632599,True,8.431649891535251,8.44345627350146,0.0084316498915352,8.431649891535251,-526.447731260968,5.2551430169026006
0.0309364548494983,30.93645484949833,0.0031931183429870997,3.1931183429870997,True,8.448261359889798,8.460405586585178,0.0084482613598897,8.448261359889798,-526.447731260968,5.2551430169026006
0.0309583333333333,30.95833333333334,0.0031954835819503003,3.1954835819503002,True,8.450626598852965,8.462814576756374,0.0084506265988529,8.450626598852965,-526.447731260968,5.2551430169026006
0.0311341666666666,31.134166666666676,0.003214492570606,3.214492570606,True,8.469635587508648,8.48217812651253,0.0084696355875086,8.469635587508648,-526.447731260968,5.2551430169026006
0.03131,31.31000000000001,0.0032335015592617,3.2335015592617,True,8.488644576164335,8.501546869586592,0.0084886445761643,8.488644576164335,-526.447731260968,5.2551430169026006
0.0314858333333333,31.48583333333334,0.0032525105479174,3.2525105479174,True,8.507653564820021,8.52092075513667,0.00850765356482,8.507653564820021,-526.447731260968,5.2551430169026006
0.0315551839464882,31.55518394648829,0.003260007903474099,3.260007903474099,True,8.515150920376763,8.52856343344865,0.0085151509203767,8.515150920376763,-526.447731260968,5.2551430169026006
0.0316616666666666,31.661666666666672,0.0032715419946041996,3.2715419946041995,True,8.526685011506835,8.54029973464027,0.0085266850115068,8.526685011506835,-526.447731260968,5.2551430169026006
0.0318375,31.83750000000001,0.0032905880678728997,3.2905880678729,True,8.54573108477556,8.559683761872325,0.0085457310847755,8.54573108477556,-526.447731260968,5.2551430169026006
0.0320133333333333,32.013333333333335,0.0033096341411416,3.3096341411415997,True,8.564777158044286,8.579072792883315,0.0085647771580442,8.564777158044286,-526.447731260968,5.2551430169026006
0.0321739130434782,32.17391304347826,0.003327027958724,3.327027958724,True,8.582170975626605,8.59678415253702,0.0085821709756266,8.582170975626605,-526.447731260968,5.2551430169026006
0.0321891666666666,32.18916666666667,0.0033286834504203,3.3286834504203,True,8.58382646732293,8.598466785977468,0.0085838264673229,8.58382646732293,-526.447731260968,5.2551430169026006
0.032365,32.365,0.0033477668261975993,3.3477668261975992,True,8.602909843100276,8.617865701691038,0.0086029098431002,8.602909843100276,-526.447731260968,5.2551430169026006
0.0325408333333333,32.54083333333334,0.0033668502019749994,3.3668502019749993,True,8.621993218877622,8.637269502770678,0.0086219932188776,8.621993218877622,-526.447731260968,5.2551430169026006
0.0327166666666666,32.71666666666667,0.003385933577752299,3.385933577752299,True,8.641076594654967,8.656678154151896,0.0086410765946549,8.641076594654967,-526.447731260968,5.2551430169026006
0.0327926421404682,32.79264214046823,0.0033941792754759994,3.3941792754759996,True,8.649322292378665,8.665065891887837,0.0086493222923786,8.649322292378665,-526.447731260968,5.2551430169026006
0.0328925,32.892500000000005,0.0034050382630339,3.4050382630339002,True,8.660181279936578,8.676091622937573,0.0086601812799365,8.660181279936578,-526.447731260968,5.2551430169026006
0.0330683333333333,33.068333333333335,0.0034241591613577,3.4241591613577,True,8.679302178260315,8.695509878376601,0.0086793021782603,8.679302178260315,-526.447731260968,5.2551430169026006
0.0332441666666666,33.24416666666667,0.0034432800596813995,3.4432800596813995,True,8.69842307658405,8.714932891842567,0.008698423076584,8.69842307658405,-526.447731260968,5.2551430169026006
0.0334113712374581,33.41137123745819,0.003461462628007699,3.461462628007699,True,8.716605644910317,8.733407138747165,0.0087166056449103,8.716605644910317,-526.447731260968,5.2551430169026006
0.03342,33.42,0.003462402810273599,3.462402810273599,True,8.717545827176238,8.734360636812543,0.0087175458271762,8.717545827176238,-526.447731260968,5.2551430169026006
0.0335958333333333,33.59583333333334,0.0034815614533532995,3.4815614533532995,True,8.736704470255914,8.753793088845958,0.0087367044702559,8.736704470255914,-526.447731260968,5.2551430169026006
0.0337716666666666,33.771666666666675,0.0035007200964328996,3.5007200964328997,True,8.75586311333559,8.773230225563546,0.0087558631133355,8.75586311333559,-526.447731260968,5.2551430169026006
0.0339475,33.947500000000005,0.0035198787395126,3.5198787395126003,True,8.775021756415267,8.792672026626379,0.0087750217564152,8.775021756415267,-526.447731260968,5.2551430169026006
0.0340301003344481,34.03010033444816,0.003528878798238399,3.528878798238399,True,8.784021815141072,8.801806707996437,0.008784021815141,8.784021815141072,-526.447731260968,5.2551430169026006
0.0341233333333333,34.12333333333334,0.0035390575151761994,3.5390575151761996,True,8.794200532078886,8.812118473714992,0.0087942005320788,8.794200532078886,-526.447731260968,5.2551430169026006
0.0342991666666666,34.29916666666667,0.0035582541274233005,3.5582541274233006,True,8.813397144325977,8.831569550508565,0.0088133971443259,8.813397144325977,-526.447731260968,5.2551430169026006
0.034475,34.47500000000001,0.0035774507396704,3.5774507396704,True,8.83259375657307,8.851025242664237,0.008832593756573,8.83259375657307,-526.447731260968,5.2551430169026006
0.0346488294314381,34.64882943143813,0.003596428575836,3.596428575836,True,8.851571592738662,8.870263730737612,0.0088515715927386,8.851571592738662,-526.447731260968,5.2551430169026006
0.0346508333333333,34.65083333333334,0.0035966477872198003,3.5966477872198004,True,8.851790804122485,8.870485537796455,0.0088517908041224,8.851790804122485,-526.447731260968,5.2551430169026006
0.0348266666666666,34.826666666666675,0.0036158825952783994,3.6158825952783995,True,8.871025612181047,8.889950425456421,0.008871025612181,8.871025612181047,-526.447731260968,5.2551430169026006
0.0350025,35.002500000000005,0.0036351174033370003,3.6351174033370004,True,8.890260420239608,8.909419897111643,0.0088902604202396,8.890260420239608,-526.447731260968,5.2551430169026006
0.0351783333333333,35.17833333333334,0.0036543522113955005,3.6543522113955005,True,8.909495228298168,8.928893946125546,0.0089094952282981,8.909495228298168,-526.447731260968,5.2551430169026006
0.0352675585284281,35.2675585284281,0.003664112758324299,3.6641127583242987,True,8.9192557752269,8.93877764303665,0.0089192557752269,8.9192557752269,-526.447731260968,5.2551430169026006
0.0353541666666666,35.35416666666667,0.0036736059458620995,3.6736059458620995,True,8.92874896276471,8.948372567737174,0.0089287489627647,8.92874896276471,-526.447731260968,5.2551430169026006
0.03553,35.53000000000001,0.003692879178639999,3.6928791786399993,True,8.948022195542599,8.967855759040964,0.0089480221955426,8.948022195542599,-526.447731260968,5.2551430169026006
0.0357058333333333,35.70583333333334,0.0037121524114178,3.7121524114178,True,8.96729542832049,8.987343518966643,0.0089672954283204,8.96729542832049,-526.447731260968,5.2551430169026006
0.0358816666666666,35.881666666666675,0.0037314256441956994,3.731425644195699,True,8.98656866109838,9.006835848259142,0.0089865686610983,8.98656866109838,-526.447731260968,5.2551430169026006
0.035886287625418,35.88628762541806,0.0037319321511928997,3.7319321511928996,True,8.987075168095569,9.007348174825298,0.0089870751680955,8.987075168095569,-526.447731260968,5.2551430169026006
0.0360575,36.057500000000005,0.0037507365170057995,3.7507365170057994,True,9.005879533908477,9.026332749458668,0.0090058795339084,9.005879533908477,-526.447731260968,5.2551430169026006
0.0362333333333333,36.23333333333334,0.0037700484057065003,3.7700484057065005,True,9.02519142260914,9.045834226880798,0.0090251914226091,9.02519142260914,-526.447731260968,5.2551430169026006
0.0364091666666666,36.40916666666667,0.0037893602944071994,3.7893602944071993,True,9.044503311309803,9.065340286596689,0.0090445033113098,9.044503311309803,-526.447731260968,5.2551430169026006
0.036505016722408,36.505016722408016,0.0037998875680096003,3.7998875680096003,True,9.055030584912243,9.07597533896123,0.0090550305849122,9.055030584912243,-526.447731260968,5.2551430169026006
0.036585,36.58500000000001,0.003808689873189399,3.8086898731893988,True,9.063832890092028,9.08485093641337,0.009063832890092,9.063832890092028,-526.447731260968,5.2551430169026006
0.0367608333333333,36.76083333333334,0.0038280406513441995,3.8280406513441996,True,9.083183668246862,9.104366185854095,0.0090831836682468,9.083183668246862,-526.447731260968,5.2551430169026006
0.0369366666666666,36.93666666666668,0.003847391429499,3.847391429499,True,9.102534446401696,9.123886046138807,0.0091025344464016,9.102534446401696,-526.447731260968,5.2551430169026006
0.0371125,37.1125,0.0038667422076538996,3.8667422076538998,True,9.121885224556523,9.143410530164685,0.0091218852245565,9.121885224556523,-526.447731260968,5.2551430169026006
0.0371237458193979,37.123745819398,0.0038679798305334993,3.8679798305334994,True,9.123122847436182,9.144659420446455,0.0091231228474361,9.123122847436182,-526.447731260968,5.2551430169026006
0.0372883333333333,37.28833333333334,0.003886129608804999,3.886129608804999,True,9.1412726257076,9.16293965248673,0.0091412726257076,9.1412726257076,-526.447731260968,5.2551430169026006
0.0374641666666666,37.46416666666667,0.0039055195123061997,3.9055195123061996,True,9.160662529208894,9.182473429298495,0.0091606625292088,9.160662529208894,-526.447731260968,5.2551430169026006
0.03764,37.64000000000001,0.003924909415807499,3.9249094158074995,True,9.180052432710188,9.20201187841287,0.0091800524327101,9.180052432710188,-526.447731260968,5.2551430169026006
0.0377424749163879,37.74247491638796,0.0039362097688315995,3.9362097688315996,True,9.191352785734257,9.2134009658041,0.0091913527857342,9.191352785734257,-526.447731260968,5.2551430169026006
0.0378158333333333,37.81583333333334,0.0039443157419846,3.9443157419846,True,9.199458758887214,9.221555019242931,0.0091994587588872,9.199458758887214,-526.447731260968,5.2551430169026006
0.0379916666666666,37.991666666666674,0.0039637450091191,3.9637450091191,True,9.218888026021704,9.241102872782925,0.0092188880260217,9.218888026021704,-526.447731260968,5.2551430169026006
0.0381675,38.1675,0.003983174276253499,3.983174276253499,True,9.238317293156191,9.260655461589256,0.0092383172931561,9.238317293156191,-526.447731260968,5.2551430169026006
0.0383433333333333,38.34333333333334,0.004002603543387999,4.002603543387999,True,9.25774656029068,9.28021280976167,0.0092577465602906,9.25774656029068,-526.447731260968,5.2551430169026006
0.0383612040133779,38.36120401337793,0.0040045782213963,4.0045782213963,True,9.259721238298992,9.282200772613455,0.0092597212382989,9.259721238298992,-526.447731260968,5.2551430169026006
0.0385191666666666,38.51916666666667,0.0040220683897148,4.0220683897148,True,9.277211406617464,9.2997749429244,0.0092772114066174,9.277211406617464,-526.447731260968,5.2551430169026006
0.038695,38.69500000000001,0.0040415372611978,4.0415372611978,True,9.2966802781005,9.319341888207486,0.0092966802781004,9.2966802781005,-526.447731260968,5.2551430169026006
0.0388708333333333,38.87083333333334,0.004061006132680899,4.061006132680899,True,9.316149149583534,9.338913674228126,0.0093161491495835,9.316149149583534,-526.447731260968,5.2551430169026006
0.0389799331103678,38.97993311036789,0.004073086035266199,4.073086035266199,True,9.328229052168824,9.351059879203392,0.0093282290521688,9.328229052168824,-526.447731260968,5.2551430169026006
0.0390466666666666,39.046666666666674,0.0040804901273896995,4.0804901273897,True,9.335633144292387,9.358490331072144,0.0093356331442923,9.335633144292387,-526.447731260968,5.2551430169026006
0.0392225,39.22250000000001,0.004099998846400099,4.099998846400099,True,9.355141863302723,9.37807189027552,0.0093551418633027,9.355141863302723,-526.447731260968,5.2551430169026006
0.0393983333333333,39.39833333333334,0.0041195075654104,4.1195075654104,True,9.37465058231306,9.397658384806004,0.009374650582313,9.37465058231306,-526.447731260968,5.2551430169026006
0.0395741666666666,39.57416666666668,0.0041390162844207,4.1390162844207,True,9.394159301323398,9.41724984904483,0.0093941593013233,9.394159301323398,-526.447731260968,5.2551430169026006
0.0395986622073578,39.598662207357854,0.0041417340661479,4.1417340661479,True,9.396877083050509,9.419979554504057,0.0093968770830505,9.396877083050509,-526.447731260968,5.2551430169026006
0.03975,39.75000000000001,0.004158559511206199,4.158559511206199,True,9.413702528108876,9.43684631876849,0.0094137025281088,9.413702528108876,-526.447731260968,5.2551430169026006
0.0399258333333333,39.925833333333344,0.0041781083234215,4.1781083234215,True,9.43325134032411,9.45644783113062,0.0094332513403241,9.43325134032411,-526.447731260968,5.2551430169026006
0.0401016666666666,40.101666666666674,0.004197657135636699,4.1976571356367,True,9.452800152539346,9.476054424643936,0.0094528001525393,9.452800152539346,-526.447731260968,5.2551430169026006
0.0402173913043478,40.21739130434783,0.004210523178541199,4.210523178541199,True,9.46566619544383,9.488961288056911,0.0094656661954438,9.46566619544383,-526.447731260968,5.2551430169026006
0.0402775,40.27750000000001,0.0042172197385817,4.2172197385817,True,9.472362755484347,9.495666139162289,0.0094723627554843,9.472362755484347,-526.447731260968,5.2551430169026006
0.0404533333333333,40.45333333333334,0.0042368088922144,4.2368088922144,True,9.49195190911703,9.515283015862762,0.009491951909117,9.49195190911703,-526.447731260968,5.2551430169026006
0.0406291666666666,40.62916666666668,0.004256398045847099,4.256398045847099,True,9.511541062749714,9.534905097227902,0.0095115410627497,9.511541062749714,-526.447731260968,5.2551430169026006
0.040805,40.80500000000001,0.0042759871994796994,4.275987199479699,True,9.531130216382396,9.55453242702798,0.0095311302163823,9.531130216382396,-526.447731260968,5.2551430169026006
0.0408361204013377,40.836120401337794,0.0042794542458660005,4.279454245866001,True,9.534597262768653,9.558006780183089,0.0095345972627686,9.534597262768653,-526.447731260968,5.2551430169026006
0.0409808333333333,40.980833333333344,0.004295609760978899,4.295609760978899,True,9.550752777881568,9.574165050303383,0.0095507527778815,9.550752777881568,-526.447731260968,5.2551430169026006
0.0411566666666666,41.15666666666667,0.004315239506813299,4.315239506813299,True,9.57038252371595,9.593803013347054,0.0095703825237159,9.57038252371595,-526.447731260968,5.2551430169026006
0.0413325,41.33250000000001,0.0043348692526477,4.3348692526477,True,9.590012269550332,9.613446363687029,0.0095900122695503,9.590012269550332,-526.447731260968,5.2551430169026006
0.0414548494983277,41.45484949832776,0.0043485281505916,4.3485281505916,True,9.603671167494245,9.627117932310064,0.0096036711674942,9.603671167494245,-526.447731260968,5.2551430169026006
0.0415083333333333,41.50833333333334,0.0043545114226284,4.3545114226284,True,9.609654439531088,9.633095150069062,0.009609654439531,9.609654439531088,-526.447731260968,5.2551430169026006
0.0416841666666666,41.68416666666668,0.0043741820140579995,4.3741820140579994,True,9.629325030960604,9.652749422439342,0.0096293250309606,9.629325030960604,-526.447731260968,5.2551430169026006
0.04186,41.86000000000001,0.0043938526054875,4.3938526054875,True,9.648995622390125,9.672409231927254,0.0096489956223901,9.648995622390125,-526.447731260968,5.2551430169026006
0.0420358333333333,42.03583333333334,0.004413523196917,4.413523196917,True,9.66866621381964,9.692074630828266,0.0096686662138196,9.66866621381964,-526.447731260968,5.2551430169026006
0.0420735785953177,42.07357859531773,0.0044177457843685005,4.417745784368501,True,9.672888801271176,9.696296837456618,0.0096728888012711,9.672888801271176,-526.447731260968,5.2551430169026006
0.0422116666666666,42.21166666666667,0.0044332260668999,4.4332260668999,True,9.688369083802506,9.711745672586884,0.0096883690838025,9.688369083802506,-526.447731260968,5.2551430169026006
0.0423875,42.38750000000001,0.0044529377599653005,4.452937759965301,True,9.708080776867918,9.731422411779674,0.0097080807768679,9.708080776867918,-526.447731260968,5.2551430169026006
0.0425633333333333,42.56333333333334,0.004472649453030699,4.4726494530307,True,9.72779246993333,9.751104904098412,0.0097277924699333,9.72779246993333,-526.447731260968,5.2551430169026006
0.0426923076923076,42.69230769230769,0.0044871080481629,4.4871080481628995,True,9.742251065065526,9.765545770876193,0.0097422510650655,9.742251065065526,-526.447731260968,5.2551430169026006
0.0427391666666666,42.73916666666668,0.0044923721684895996,4.4923721684896,True,9.747515185392206,9.770793206333256,0.0097475151853922,9.747515185392206,-526.447731260968,5.2551430169026006
0.042915,42.915000000000006,0.0045121252219178,4.5121252219178,True,9.7672682388205,9.79048737635606,0.0097672682388204,9.7672682388205,-526.447731260968,5.2551430169026006
0.0430908333333333,43.09083333333334,0.0045318782753461006,4.5318782753461,True,9.787021292248792,9.81018747310372,0.0097870212922487,9.787021292248792,-526.447731260968,5.2551430169026006
0.0432666666666666,43.26666666666667,0.0045516313287744,4.551631328774399,True,9.806774345677082,9.829893556561656,0.009806774345677,9.806774345677082,-526.447731260968,5.2551430169026006
0.0433110367892976,43.31103678929766,0.0045566158523931,4.5566158523931,True,9.811758869295751,9.834867180858478,0.0098117588692957,9.811758869295751,-526.447731260968,5.2551430169026006
0.0434425,43.4425,0.0045714155010891004,4.571415501089101,True,9.826558517991783,9.849605687747324,0.0098265585179917,9.826558517991783,-526.447731260968,5.2551430169026006
0.0436183333333333,43.61833333333333,0.0045912101763331,4.5912101763331,True,9.84635319323578,9.869323928693865,0.0098463531932357,9.84635319323578,-526.447731260968,5.2551430169026006
0.0437941666666666,43.79416666666667,0.0046110048515771,4.6110048515771,True,9.866147868479777,9.889048342433773,0.0098661478684797,9.866147868479777,-526.447731260968,5.2551430169026006
0.0439297658862876,43.92976588628761,0.004626270117069499,4.626270117069499,True,9.881413133972112,9.904263679689384,0.0098814131339721,9.881413133972112,-526.447731260968,5.2551430169026006
0.04397,43.97,0.004630809111167,4.630809111166999,True,9.885952128069656,9.90877899298272,0.0098859521280696,9.885952128069656,-526.447731260968,5.2551430169026006
0.0441458333333333,44.145833333333336,0.004650645672445699,4.650645672445699,True,9.905788689348396,9.928515945323404,0.0099057886893483,9.905788689348396,-526.447731260968,5.2551430169026006
0.0443216666666666,44.321666666666665,0.004670482233724499,4.670482233724499,True,9.925625250627132,9.94825926538952,0.0099256252506271,9.925625250627132,-526.447731260968,5.2551430169026006
0.0444975,44.4975,0.0046903187950032,4.690318795003201,True,9.945461811905872,9.968009020049776,0.0099454618119058,9.945461811905872,-526.447731260968,5.2551430169026006
0.0445484949832775,44.54849498327759,0.0046960717719361006,4.696071771936101,True,9.95121478883873,9.9737380347693,0.0099512147888387,9.95121478883873,-526.447731260968,5.2551430169026006
0.0446733333333333,44.67333333333334,0.004710185284160299,4.710185284160299,True,9.965328301062923,9.987765277092045,0.0099653283010629,9.965328301062923,-526.447731260968,5.2551430169026006
0.0448491666666666,44.84916666666667,0.0047300639985002,4.730063998500199,True,9.98520701540281,10.007528105207532,0.0099852070154028,9.98520701540281,-526.447731260968,5.2551430169026006
0.045025,45.025000000000006,0.00474994271284,4.749942712839999,True,10.005085729742696,10.027297573975105,0.0100050857297426,10.005085729742696,-526.447731260968,5.2551430169026006
0.0451672240802675,45.16722408026756,0.0047660217566157,4.7660217566157,True,10.021164773518384,10.043293159889677,0.0100211647735183,10.021164773518384,-526.447731260968,5.2551430169026006
0.0452008333333333,45.200833333333335,0.004769829536013399,4.7698295360133995,True,10.024972552916063,10.047073753845632,0.010024972552916,10.024972552916063,-526.447731260968,5.2551430169026006
0.0453766666666666,45.37666666666667,0.004789750673290199,4.789750673290199,True,10.044893690192804,10.066856716126455,0.0100448936901928,10.044893690192804,-526.447731260968,5.2551430169026006
0.0455525,45.5525,0.004809671810566899,4.809671810566899,True,10.064814827469544,10.086646532965926,0.0100648148274695,10.064814827469544,-526.447731260968,5.2551430169026006
0.0457283333333333,45.72833333333334,0.0048295929478436,4.8295929478436,True,10.084735964746285,10.106443277338016,0.0100847359647462,10.084735964746285,-526.447731260968,5.2551430169026006
0.0457859531772575,45.785953177257525,0.004836121020757399,4.836121020757399,True,10.091264037660094,10.11293210666794,0.01009126403766,10.091264037660094,-526.447731260968,5.2551430169026006
0.0459041666666666,45.90416666666667,0.0048495427896220996,4.8495427896221,True,10.10468580652478,10.126247023027046,0.0101046858065247,10.10468580652478,-526.447731260968,5.2551430169026006
0.04608,46.080000000000005,0.0048695066226035,4.8695066226035,True,10.124649639506137,10.14605784461245,0.0101246496395061,10.124649639506137,-526.447731260968,5.2551430169026006
0.0462558333333333,46.255833333333335,0.0048894704555848,4.889470455584799,True,10.144613472487492,10.165875817453658,0.0101446134724874,10.144613472487492,-526.447731260968,5.2551430169026006
0.0464046822742474,46.40468227424749,0.0049063705241869,4.9063705241869,True,10.16151354108955,10.182658056140715,0.0101615135410895,10.16151354108955,-526.447731260968,5.2551430169026006
