z_mm,B_sim_mT
165.5,28.296262469916783
165.75,28.365357987936978
166.0,28.434427274867772
166.25,28.503508369800805
166.5,28.572642214273138
166.75,28.64187249371829
167.0,28.711245463424607
167.25,28.78080976112717
167.5,28.850616208497133
167.75,28.9207176038932
168.0,28.991168508800524
168.25,29.062025030400996
168.5,29.133344602694233
168.75,29.205185768519755
169.0,29.277607964717458
169.25,29.350671312506122
169.5,29.424436414959576
169.75,29.49896416321851
170.0,29.57431555279596
170.25,29.650551511017945
170.5,29.727732736293017
170.75,29.805919549527466
171.0,29.885171757603782
171.25,29.965548528421422
171.5,30.0471082765691
171.75,30.129908558260087
172.0,30.21400597372545
172.25,30.299456074828672
172.50000000000003,30.38631327524803
172.75000000000003,30.474630760175078
173.00000000000003,30.564460392107684
173.25000000000003,30.655852608979114
173.50000000000003,30.748856310569984
173.75000000000003,30.8435187289015
174.00000000000003,30.93988527811519
174.25000000000003,31.03799937921074
174.50000000000003,31.137902254946084
174.75000000000003,31.23963269020801
175.00000000000003,31.34322675324086
175.25000000000003,31.448717473281445
175.50000000000003,31.556134470391378
175.75000000000003,31.66550353360839
176.00000000000003,31.776846143956025
176.25000000000003,31.890178939358993
176.50000000000003,32.00551311910877
176.75000000000003,32.1228537862099
177.00000000000003,32.24219922671102
177.25000000000003,32.3635401259818
177.50000000000003,32.48685872283525
177.75000000000003,32.6121279034077
178.00000000000003,32.73931023779084
178.25000000000003,32.868356963553836
178.50000000000003,32.99920692148915
178.75000000000003,33.13178545015333
179.00000000000003,33.266003247042825
179.25000000000003,33.40175520552939
179.50000000000003,33.53891923796764
179.75000000000003,33.67735509666047
180.00000000000003,33.816903205609975
180.25000000000003,33.957383517171216
180.50000000000003,34.098594408844676
180.75000000000003,34.24031163646666
181.00000000000003,34.382287360962444
181.25000000000003,34.52424926659009
181.50000000000003,34.66589978919819
181.75000000000003,34.80691547342225
182.00000000000003,34.94694647792687
182.25000000000003,35.08561624773823
182.50000000000003,35.22252137238029
182.75000000000003,35.357231647904705
183.00000000000003,35.48929035997088
183.25000000000003,35.61821480386945
183.50000000000003,35.743497055778896
183.75000000000003,35.864605007593426
184.00000000000003,35.980983675357585
184.25000000000003,36.092056788695636
184.50000000000003,36.19722866564378
184.75000000000003,36.29588637400144
185.00000000000003,36.3874021767436
185.25000000000003,36.47113625521879
185.50000000000003,36.54643969984439
185.75000000000003,36.61265775385891
186.00000000000003,36.66913329146623
186.25000000000003,36.71521050748225
186.50000000000003,36.75023879144952
186.75000000000003,36.77357675520597
187.00000000000003,36.78459637916716
187.25000000000003,36.78268723919734
187.50000000000003,36.76726077299129
187.75000000000003,36.73775454244986
188.00000000000003,36.69363644668579
188.25,36.634408839111416
188.5,36.559612501592
188.75,36.46883042894209
189.0,36.3616913781224
189.25,36.23787313837078
189.5,36.09710548116309
189.75,35.93917275231696
190.0,35.76391607267622
190.25,35.57123511857726
190.5,35.361089458615616
190.75,35.13349942900245
191.0,34.88854653591258
191.25,34.626373379555574
191.5,34.34718310112261
191.75,34.05123836014121
192.0,33.7388598559797
192.25,33.410424413158886
192.5,33.066362655633746
192.75,32.70715630019993
193.0,32.33333510356884
193.25,31.945473501368546
193.5,31.54418698031234
193.75,31.130128226996504
194.0,30.703983098228864
194.25,30.26646645845407
194.5,29.818317929750844
194.75,29.36029759906994
195.0,28.893181725911322
195.25,28.417758491570535
195.5,27.934823828491552
195.75,27.445177365228666
196.0,26.94961851912878
196.25,26.44894276518561
196.5,25.94393810567553
196.75,25.43538176124525
197.0,24.924037100162714
197.25,24.4106508185382
197.5,23.895950380535822
197.75,23.380641723985136
198.0,22.865407233413148
198.25,22.35090397938879
198.5,21.837762220232175
198.75,21.32658415961036
199.0,20.817942951331176
199.25,20.31238194076038
199.5,19.81041413072286
199.75,19.312521858496034
200.0,18.819156669549372
200.25,18.330739373010932
200.5,17.847660263427198
200.75,17.370279493204993
201.0,16.898927580157828
201.25,16.4339060347986
201.5,15.975488092400992
201.75,15.52391953536784
202.0,15.079419592072073
202.25,14.642181899052291
202.5,14.212375514228722
202.75,13.790145969637413
203.0,13.375616353043045
203.25,12.9688884086685
203.5,12.570043648157982
203.75000000000003,12.179144463759284
204.00000000000003,11.7962352365588
204.25000000000003,11.421343433422665
204.50000000000003,11.054480687082018
204.75000000000003,10.695643854545015
205.00000000000003,10.344816049718839
205.25000000000003,10.00196764677945
205.50000000000003,9.667057251433087
205.75000000000003,9.34003263777177
206.00000000000003,9.020831648934696
206.25000000000003,8.709383060249689
206.50000000000003,8.40560740394521
206.75000000000003,8.109417754895107
207.00000000000003,7.820720477188127
207.25000000000003,7.539415931603695
207.50000000000003,7.265399144327885
207.75000000000003,6.9985604374609665
208.00000000000003,6.738786022052906
208.25000000000003,6.485958554559116
208.50000000000003,6.239957657737155
208.75000000000003,6.000660407109312
209.00000000000003,5.767941784198109
209.25000000000003,5.541675097803978
209.50000000000003,5.321732374639293
209.75000000000003,5.107984720661989
