z_mm,B_sim_mT
10.499999999999998,6.956659917190345
10.75,6.987580652325488
11.0,7.017120503696897
11.25,7.045298342701809
11.5,7.072135552905974
11.75,7.097655966871147
12.0,7.121885795344843
12.25,7.144853549137979
12.5,7.16658995405047
12.750000000000002,7.187127859236929
13.000000000000002,7.206502139433468
13.250000000000002,7.224749591492788
13.500000000000002,7.241908825697488
13.750000000000002,7.258020152341033
14.000000000000002,7.273125464082116
14.250000000000002,7.287268114590681
14.500000000000002,7.300492794013386
14.750000000000004,7.312845401791992
15.000000000000004,7.324372917370781
15.250000000000004,7.335123269328308
15.500000000000004,7.345145203464769
15.750000000000004,7.3544881503693045
16.000000000000004,7.3632020929816
16.249999999999996,7.371337434649506
16.499999999999996,7.378944868169098
16.749999999999996,7.386075246276275
16.999999999999996,7.3927794540390765
17.249999999999996,7.399108283578537
17.499999999999996,7.405112311522632
17.75,7.410841779573208
18.0,7.41634647853998
18.25,7.421675636168951
18.5,7.426877809065024
18.75,7.432000778980633
19.0,7.4370914537138955
19.25,7.442195772831458
19.5,7.4473586184029115
19.75,7.45262373090571
20.0,7.458033630432026
20.25,7.463629543302113
20.5,7.469451334162564
20.75,7.475537443622662
21.0,7.48192483145774
21.25,7.488648925385184
21.5,7.49574357539679
21.750000000000004,7.503241013610311
22.000000000000004,7.511171819583385
22.250000000000004,7.519564891014801
22.500000000000004,7.528447419741207
22.750000000000004,7.537844872921469
23.000000000000004,7.547780979286821
23.250000000000004,7.558277720321731
23.500000000000004,7.569355326228912
23.750000000000004,7.581032276521198
23.999999999999996,7.593325305073982
24.249999999999996,7.606249409463767
24.499999999999996,7.619817864411523
24.749999999999996,7.634042239143746
24.999999999999996,7.648932418479302
25.249999999999996,7.664496627446466
25.5,7.6807414592315935
25.75,7.697671906259095
26.0,7.715291394200984
26.25,7.733601818714183
26.5,7.752603584703881
26.75,7.772295647912418
27.0,7.792675558634689
27.25,7.813739507363242
27.5,7.835482372169068
27.75,7.8578977676271275
28.0,7.880978095099343
28.25,7.904714594191788
28.5,7.929097395207297
28.75,7.954115572419245
29.0,7.979757197997435
29.25,8.006009396422298
29.500000000000004,8.03285839922914
29.750000000000004,8.060289599929972
30.000000000000004,8.08828760896646
30.250000000000004,8.116836308553705
30.500000000000004,8.145918907280919
30.750000000000004,8.175517994341543
31.000000000000004,8.205615593271999
31.25,8.236193215084974
31.5,8.267231910690072
31.75,8.29871232250142
32.0,8.33061473513896
32.25,8.36291912513711
32.5,8.395605209581415
32.75,8.428652493601193
33.0,8.462040316652761
33.25,8.495747897535214
33.5,8.529754378087489
33.75,8.564038865522393
34.0,8.598580473359947
34.25,8.633358360929137
34.5,8.668351771413656
34.75,8.703540068423468
35.0,8.738902771080138
35.25,8.774419587609982
35.50000000000001,8.810070447444398
35.75000000000001,8.845835531832432
36.00000000000001,8.881695302975583
36.25000000000001,8.917630531699613
36.50000000000001,8.953622323682682
36.75000000000001,8.98965214426301
37.00000000000001,9.025701841853351
37.25000000000001,9.061753669992365
37.50000000000001,9.097790308066486
37.75000000000001,9.133794880737925
38.00000000000001,9.169750976116903
38.25000000000001,9.20564266271763
38.50000000000001,9.241454505238963
38.75000000000001,9.27717157921155
39.00000000000001,9.312779484553477
39.25000000000001,9.348264358076635
39.50000000000001,9.383612884985686
39.75000000000001,9.418812309410386
39.99999999999999,9.453850444011403
40.24999999999999,9.48871567869779
40.49999999999999,9.523396988492769
40.74999999999999,9.557883940582292
40.99999999999999,9.592166700578401
41.24999999999999,9.626236038026926
41.49999999999999,9.660083331186138
41.74999999999999,9.69370057110001
41.99999999999999,9.72708036498671
42.24999999999999,9.76021593895959
42.49999999999999,9.793101140094805
42.74999999999999,9.825730437856329
43.0,9.858098924885846
43.25,9.8902023171619
43.5,9.922036953529437
43.75,9.953599794597917
44.0,9.984888421003456
44.25,10.01590103102765
44.5,10.046636437563526
44.75,10.077094064416743
45.0,10.107273941928414
45.25,10.13717670190438
45.5,10.1668035718344
45.75,10.1961563683839
46.0,10.225237490140437
46.25,10.254049909596615
46.5,10.282597164351643
46.75,10.310883347513979
47.0,10.33891309728855
47.25,10.366691585733244
47.5,10.394224506670934
47.75,10.421518062745198
48.0,10.448578951610168
48.25,10.475414351247437
48.5,10.502031904405833
48.75,10.528439702162741
49.0,10.554646266609236
49.25,10.580660532664455
49.5,10.60649182902854
49.75,10.632149858287146
50.0,10.657644676184457
50.25,10.682986670085622
50.5,10.708186536653573
50.75,10.733255258769198
51.00000000000001,10.75820408172793
51.25000000000001,10.783044488749672
51.50000000000001,10.807788175843063
51.75000000000001,10.832447026068719
52.00000000000001,10.857033083249847
52.24999999999999,10.88155852518213
52.49999999999999,10.9060356363981
52.74999999999999,10.9304767805444
52.99999999999999,10.954894372433204
53.24999999999999,10.979300849831711
53.49999999999999,11.003708645056275
53.74999999999999,11.028130156439566
53.99999999999999,11.052577719741452
54.24999999999999,11.077063579575551
54.49999999999999,11.101599860925008
54.74999999999999,11.126198540822026
54.99999999999999,11.150871420266311
55.24999999999999,11.175630096458312
55.49999999999999,11.200485935423162
55.74999999999999,11.22545004510107
55.99999999999999,11.250533248979734
