z_mm,B_sim_mT
117.25,10.354479825008044
117.50000000000001,10.415845798602259
117.75000000000001,10.477358981765454
118.00000000000001,10.539018693921326
118.25000000000001,10.600824203860991
118.50000000000001,10.662774725092588
118.75000000000001,10.724869411191513
119.00000000000001,10.787107351179042
119.25000000000001,10.849487564957562
119.50000000000001,10.912008998831004
119.75000000000001,10.974670521139354
120.00000000000001,11.037470918036304
120.25000000000001,11.100408889439251
120.50000000000001,11.163483045180815
120.75000000000001,11.226691901391044
121.00000000000001,11.290033877139244
121.25000000000001,11.353507291364078
121.50000000000001,11.417110360120331
121.75000000000001,11.480841194170074
122.00000000000001,11.544697796945629
122.25000000000001,11.6086780629107
122.50000000000001,11.672779776345646
122.75000000000001,11.737000610581656
123.00000000000001,11.801338127707723
123.25000000000001,11.865789778773133
123.50000000000001,11.930352904506991
123.75000000000001,11.995024736574923
124.00000000000001,12.059802399391641
124.24999999999999,12.1246829125065
124.49999999999999,12.189663193577521
124.74999999999999,12.254740061947418
124.99999999999999,12.319910242833535
125.25,12.385170372141328
125.5,12.450517001909091
125.75,12.515946606389337
126.0,12.581455588769991
126.25,12.647040288536175
126.5,12.712696989470746
126.75,12.778421928289504
127.0,12.844211303903915
127.25,12.910061287301977
127.5,12.97596803203467
127.75,13.041927685292954
128.0,13.107936399557236
128.25,13.173990344798383
128.5,13.240085721206597
128.75,13.306218772421257
129.0,13.372385799232285
129.25,13.438583173720405
129.5,13.504807353800938
129.75,13.571054898132878
130.0,13.63732248135227
130.25,13.70360690958616
130.5,13.769905136200695
130.75,13.83621427773454
131.0,13.902531629966221
131.25,13.968854684061764
131.5,14.035181142746788
131.75,14.101508936445219
132.0,14.1678362393249
132.25,14.23416148518875
132.5,14.300483383148583
132.75,14.366800933017455
133.0,14.433113440355333
133.25,14.499420531102063
133.5,14.565722165731005
133.75,14.632018652856353
134.0,14.698310662227142
134.25,14.764599237040969
134.5,14.830885805511121
134.75,14.897172191621337
135.0,14.963460625003526
135.25,15.029753749875114
135.5,15.096054632974127
135.75,15.162366770432087
136.0,15.228694093526919
136.25,15.295040973260518
136.5,15.361412223708216
136.75,15.427813104090484
137.0,15.494249319520419
137.25,15.56072702038397
137.5,15.627252800313688
137.75,15.693833692720725
138.0,15.76047716585393
138.25,15.827191116359458
138.5,15.8939838613187
138.75,15.960864128747316
139.0,16.02784104654294
139.25,16.094924129874382
139.5,16.162123267010234
139.75,16.229448703590272
140.0,16.2969110253484
140.25,16.364521139301488
140.5,16.43229025342403
140.75,16.500229854834192
141.0,16.56835168652255
141.25000000000003,16.636667722660416
141.50000000000003,16.705190142530522
141.75000000000003,16.7739313031283
142.00000000000003,16.842903710487782
